bookID,title,authors,average_rating,isbn13,language,num_pages,ratings_count,text_reviews_count,publisher,publication_year,age
31442,Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,3.73,9780758207746,English,278,2164,70,Brava,2004,18
31456,The Twits,Roald Dahl/Quentin Blake,3.96,9780141318301,English,96,98823,2552,Puffin Books,2004,18
31462,Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,9780451528568,English,400,340,33,Signet Classics,2002,20
31463,Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,3.94,9780141439655,English,433,104912,3811,Penguin Books,2003,19
31465,Far From the Madding Crowd,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,3.94,9780192801494,English,496,112,17,Oxford University Press,2002,20
31466,Far from the Madding Crowd,Thomas Hardy,3.94,9780140620474,English,374,320,42,Penguin Books,1994,28
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,3.96,9780393092103,English,578,47,10,W. W. Norton & Company,1977,45
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,9781591024507,English,328,1250,144,Prometheus Books,2006,16
31476,A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,4.18,9780380813735,English,294,3351,147,Harper Paperbacks,2000,22
31478,Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull/Michael J. Broadway/Eric Schlosser,3.46,9780534613037,English,172,27,1,Wadsworth Publishing Company,2003,19
31481,Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,3.79,9780439746854,English,80,2042,59,Scholastic Paperbacks,2006,16
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,3.82,9780439744669,English,67,2364,67,Little Apple,2005,17
31483,Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows/Georgie Ripper,3.83,9780439746847,English,80,2267,82,Scholastic Paperbacks,2005,17
31484,Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,3.86,9780439746861,English,80,2263,82,Scholastic Paperbacks,2006,16
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,3.84,9780439738613,English,65,4334,319,Scholastic Inc.,2005,17
31487,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,4.02,9780618056736,English,352,9377,189,Mariner Books,2000,22
31488,The Rainbow Goblins,Ul De Rico,4.42,9780500277591,English,32,1417,149,Thames  Hudson,1978,44
31490,The Serpent and the Rainbow,Wade Davis,3.91,9780684839295,English,304,3373,293,Simon  Schuster,1997,25
31491,The Rainbow,D.H. Lawrence/Daphne Merkin,3.69,9780451530301,English,544,15840,462,Signet,2009,13
31493,Standing in the Rainbow (Elmwood Springs  #2),Fannie Flagg,4.04,9780345452887,English,560,13592,897,Ballantine Books,2004,18
31502,The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,4.07,9780743487740,English,358,348,67,Simon  Schuster,2004,18
31505,Adventures of the Scarlet Pimpernel,Emmuska Orczy,4.03,9780899664590,English,256,15,0,Buccaneer Books,1983,39
31507,Love's Enduring Promise (Love Comes Softly  #2),Janette Oke,4.19,9780764228490,English,239,10835,311,Bethany House Publishers,2003,19
31548,Of Human Bondage,W. Somerset Maugham/Benjamin DeMott/Maeve Binchy,4.13,9780451530172,English,684,37531,2201,Signet,2007,15
31555,Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran/Sandra Blakeslee/Oliver Sacks,4.26,9780688172176,English,352,15190,532,William Morrow Paperbacks,1999,23
31569,Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,Jeffrey Alford/Naomi Duguid,4.18,9781579652524,English,416,631,23,Artisan,2005,17
31570,Curry: A Tale of Cooks and Conquerors,Lizzie Collingham,3.9,9780195172416,English,315,753,111,Oxford University Press  USA,2006,16
31573,50 Great Curries of India,Camellia Panjabi,4.15,9781904920359,English,224,209,29,Kyle Books,2005,17
31578,Curries Without Worries,Sudha Koul/Warner Books,3.93,9780446670784,English,160,35,4,Grand Central Publishing,1996,26
31580,In Search of Duende,Federico García Lorca/Norman Thomas di Giovanni,4.3,9780811213769,English,99,616,36,New Directions,1998,24
31582,The Selected Poems of Federico García Lorca,Federico García Lorca,4.32,9780811200912,Multiple languages,180,236,23,New Directions Publishing Corporation,1955,67
31591,Lorca & Jimenez: Selected Poems,Federico García Lorca/Juan Ramón Jiménez/Robert Bly,4.34,9780807062135,English,208,114,8,Beacon Press,1997,25
31607,Also sprach Zarathustra: Ein Buch für Alle und Keinen.,Friedrich Nietzsche,4.06,9783379017060,German,371,2,0,Reclam  Leipzig,2000,22
31611,Seminar on Nietzsche's Zarathustra,C.G. Jung/James L. Jarrett,4.38,9780691017389,English,352,19,2,Princeton University Press,1997,25
31615,The Polar Express,Chris Van Allsburg,4.3,9780618611690,English,32,88,13,HMH Books for Young Readers,2005,17
31619,Trip To The North Pole (The Polar Express: The Movie),Ellen Weiss/Doyle Partners/Robert Zemeckis,3.62,9780618477906,English,128,55,7,HMH Books for Young Readers,2004,18
31623,Blow Fly (Kay Scarpetta  #12),Patricia Cornwell,3.77,9780425198735,English,467,31942,732,Berkley,2004,18
31626,The Gift of the Magi and Other Short Stories,O. Henry,4.15,9780486270616,English,96,4616,133,Dover Publications,1992,30
31628,James and the Giant Peach,Roald Dahl/Nancy Ekholm Burkert,4.01,9780553150322,English,154,215,16,Bantam Skylark,1978,44
31637,Ten Short Stories Book & Cd Pack (Penguin Student Editions),Roald Dahl,3.84,9780140817782,English,208,9,0,Penguin Classics,2000,22
31638,The Ultramarines Omnibus (Ultramarines #1-3),Graham McNeill,3.97,9781844164035,English,768,1691,67,Games Workshop,2008,14
31641,Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,Michael A. Stackpole/Jan Strnad/Ryder Windham/Jordi Ensign/John Nadeau/Gary Erskine,3.88,9781593076191,English,288,325,12,Dark Horse Comics,2006,16
31644,The Soul Drinkers Omnibus (Soul Drinkers #1-3),Ben Counter,3.77,9781844164165,English,767,790,37,Games Workshop(uk),2006,16
31647,James and the Giant Peach,Roald Dahl/Quentin Blake,4.01,9780141311357,English,160,1251,91,Puffin,1998,24
31648,James and the Giant Peach: a Play,Richard R. George/Roald Dahl,4.0,9780142407912,English,91,344,22,Puffin Books,2007,15
31649,James & The Giant Peach (Disney's),Roald Dahl/Karey Kirkpatrick/Lane Smith,4.03,9780140382976,English,48,1073,32,Puffin,1996,26
31659,The Progress of Love,Alice Munro,4.14,9780375724701,English,320,2128,115,Vintage,2000,22
31669,A Memoir of Jane Austen and Other Family Recollections,J.E. Austen Leigh/Caroline Austen/Henry Austen/Anna Austen Lefroy/Kathryn Sutherland,3.83,9780192840745,English,352,892,33,Oxford University Press,2002,20
31670,The Jane Austen Cookbook,Maggie Black/Deirdre Le Faye,3.93,9780771014178,English,128,275,26,McClelland & Stewart,2002,20
31673,The Cambridge Companion to Jane Austen,Edward Copeland/Juliet McMaster,4.09,9780521498678,English,251,320,21,Cambridge University Press,1997,25
31676,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke,3.37,9780758210371,English,303,1745,229,Kensington,2006,16
31678,Jane Austen: A Life,Carol Shields,3.85,9780143035169,English,192,2279,173,Penguin Books,2005,17
31693,Persuasion,Jane Austen/Gillian Beer,4.14,9780141439686,English,325,5236,544,Penguin Classics,2003,19
31694,The History of England,Jane Austen/Cassandra Austen/Deirdre Le Faye/A.S. Byatt,3.89,9781565120556,English,60,991,88,Algonquin Books,1993,29
31695,Jane and the Wandering Eye (Jane Austen Mysteries  #3),Stephanie Barron,3.86,9780553578171,English,320,1999,112,Bantam,2009,13
31698,Dante: Poet of the Secular World,Erich Auerbach/Ralph Manheim/Michael Dirda,4.25,9781590172193,English,202,169,13,NYRB Classics,2007,15
31722,Me Alquilo Para Soñar (Taller de Guión  #62),Gabriel García Márquez,3.83,9781400092963,Spanish,224,141,17,Debolsillo,2004,18
31728,Silent Running,James F. Calvert,4.17,9780471197058,English,320,344,28,Wiley,1997,25
31740,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,3.9,9789681317089,Spanish,157,90,7,Editorial Diana,2004,18
31742,The Story of a Shipwrecked Sailor,Gabriel García Márquez/Randolf Hogan,3.78,9780679722052,English,128,462,44,Vintage,1989,33
31761,El Dia Que Nietzsche Lloró,Irvin D. Yalom,4.32,9789875801448,Spanish,445,66,4,Planeta,2006,16
31763,Zur Genealogie der Moral,Friedrich Nietzsche,4.11,9783150071236,German,187,103,4,Reclam,1998,24
31784,Nietzche and Philosophy,Gilles Deleuze/Michael Hardt,4.17,9780231138765,English,256,50,1,Columbia University Press,2006,16
31785,The Will to Power,Friedrich Nietzsche/Walter Kaufmann/R.J. Hollingdale,4.05,9780394704371,English,575,7931,132,Vintage Books,2011,11
31795,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,4.12,9780671739164,English,704,10553,550,Pocket Books,1991,31
31802,South Park and Philosophy: You Know  I Learned Something Today,Robert Arp,3.43,9781405161602,English,273,1135,37,Blackwell Publishers,2006,16
31804,Superheroes and Philosophy: Truth  Justice  and the Socratic Way,Tom Morris/William Irwin,3.87,9780812695731,English,300,754,38,Open Court,2005,17
31813,The Simpsons and Philosophy: The D'oh! of Homer,William Irwin/Aeon J. Skoble/Mark T. Conard,3.47,9780812694338,English,256,2039,135,Open Court,2001,21
31814,Philosophy for Dummies,Tom Morris,3.65,9780764551536,English,361,532,47,For Dummies,1999,23
31818,The Philosophy of Andy Warhol (From A to B and Back Again),Andy Warhol,3.74,9780156717205,English,272,33697,402,Mariner Books,1977,45
31819,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,David Baggett/Shawn E. Klein,4.48,9780812694550,English,243,11422,78,Open Court,2004,18
31822,Philosophy of Religion: An Anthology,Louis P. Pojman,3.94,9780534543648,English,582,97,7,Wadsworth Publishing Company,2002,20
31823,A History of Philosophy 1: Greece and Rome,Frederick Charles Copleston,4.1,9780826468956,English,544,20,4,Bloomsbury Academic,2003,19
31826,Western Philosophy: An Anthology,John Cottingham,4.04,9780631186274,English,656,71,7,Wiley-Blackwell,1996,26
31833,Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,Kevin S. Decker/Jason T. Eberl/William Irwin/George Lucas/William O. Stephens/Walter Ritoku Robinson/Richard H. Dees/Judith A. Barad/Elizabeth F. Cooke/Richard Hanley/Jerold J. Abrams/Robert Arp/Jan-Erik Jones,4.05,9780812695830,English,227,1774,35,Open Court,2005,17
31836,Bullshit and Philosophy,Gary L. Hardcastle/George A. Reisch,3.68,9780812696110,English,288,72,9,Open Court,2006,16
31837,The Consolation of Philosophy,Boethius/Victor Watts,3.98,9780140447804,English,192,8318,373,Penguin Classics,1999,23
31839,Philosophy of Mind: Classical and Contemporary Readings,David J. Chalmers,4.08,9780195145816,English,675,435,14,Oxford University Press  USA,2002,20
31842,The Undead and Philosophy: Chicken Soup for the Soulless,Richard V. Greene/K. Silem Mohammad,3.7,9780812696011,English,288,196,18,Open Court,2006,16
31849,Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,Jürgen Habermas/Jacques Derrida/Giovanna Borradori,3.89,9780226066660,English,208,439,17,University of Chicago Press,2004,18
31851,An Introduction to Political Philosophy,Jonathan Wolff,4.11,9780199296095,English,215,767,44,Oxford University Press  USA,2006,16
31853,A Source Book in Indian Philosophy,Sarvepalli Radhakrishnan/Charles Alexander Moore/Kapila/Nandalal Sinha/Kautilya/R. Shamasastry/Manu/Georg Bühler/Patañjali/Rama Prasada/Nāgārjuna/Hermann Oldenberg/Susumu Yamaguchi/Ganganatha Jha/Ramanuja/George Thibaut/Pratap Chandra Ray/Edward J. Thomas,4.13,9780691019581,English,720,148,7,Princeton University Press,1967,55
31854,Philosophy: The Basics,Nigel Warburton,3.84,9780415327732,English,169,830,70,Routledge,2004,18
31855,A Young Person's Guide To Philosophy,Jeremy Weate/Peter Lawman,3.92,9780789430748,English,64,58,8,DK Children,1998,24
31856,Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,George Lakoff/Mark  Johnson,4.07,9780465056743,English,640,1145,56,Basic Books,1999,23
31860,Practical Philosophy,Immanuel Kant/Mary J. Gregor,4.1,9780521654081,English,704,288,3,Cambridge University Press,1999,23
31862,Discourse on Method and Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,9780872204201,English,103,24689,326,Hackett Publishing Company  Inc.,1999,23
31864,Readings in Classical Chinese Philosophy,Philip J. Ivanhoe/Bryan W. Van Norden,3.99,9780872207806,English,416,341,21,Hackett Publishing Company  Inc.,2005,17
31868,Logic and Philosophy: A Modern Introduction,Alan Hausman/Paul Tidman,3.78,9780495128441,English,525,9,0,Cengage Learning,2006,16
31871,History of Political Philosophy,Leo Strauss/Joseph Cropsey,4.17,9780226777108,English,980,441,27,University of Chicago Press,1987,35
31875,What Is Ancient Philosophy?,Pierre Hadot/Michael Chase,4.19,9780674013735,English,384,400,42,Belknap Press,2004,18
31876,Lectures on the History of Philosophy 1: Greek Philosophy to Plato,Georg Wilhelm Friedrich Hegel/E.S. Haldane/Frederick C. Beiser,4.05,9780803272712,English,487,54,5,University of Nebraska Press,1995,27
31878,Seinfeld and Philosophy,William Irwin,3.5,9780812694093,English,224,914,50,Open Court,1999,23
31880,Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,James   Paul,2.75,9780130422538,English,360,4,1,Pearson,2004,18
31881,Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,3.56,9781840465761,English,176,241,21,Icon Books,2000,22
31882,The Matrix and Philosophy: Welcome to the Desert of the Real,William Irwin/Gerald J. Erion/Barry  Smith/Carolyn Korsmeyer/Jonathan J. Sanford/Jason Holt/Theodore Schick Jr./Gregory Bassham/James Lawler/David Mitsuo Nixon,3.91,9780812695021,English,280,1947,71,Open Court,2002,20
31891,A Short History of Modern Philosophy (Routledge Classics),Roger Scruton,3.8,9780415267632,English,328,348,23,Routledge,2001,21
31894,Ancient Philosophy,Anthony Kenny,3.98,9780198752721,English,341,260,20,Oxford University Press  USA,2006,16
31898,Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],Mark T. Conard/Aeon J. Skoble/Tom Morris/William Irwin,3.75,9780812694536,English,250,293,9,Open Court,2004,18
31899,Three Philosophies of Life: Ecclesiastes—Life As Vanity  Job—Life As Suffering  Song of Songs—Life As Love,Peter Kreeft,4.3,9780898702620,English,140,437,52,Ignatius Press,1990,32
31904,Philosophy of Religion,John Harwood Hick,3.68,9780136626282,English,160,180,11,Pearson,1989,33
31910,Early Greek Philosophy,Jonathan Barnes,4.09,9780140448153,English,336,2088,44,Penguin Books,2002,20
31911,Contemporary Political Philosophy,Will Kymlicka,4.0,9780198782742,English,512,594,17,Oxford University Press  USA,2001,21
31912,Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,James B. South/William Irwin,4.06,9780812695311,English,335,2519,85,Open Court,2003,19
31916,Philosophy: The Classics,Nigel Warburton,3.89,9780415356299,English,257,337,26,Routledge,1998,24
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,9780195325928,English,832,19,1,Oxford University Press  USA,2007,15
31925,Philosophy Made Simple,Robert Hellenga,3.39,9780316013345,English,304,501,84,Back Bay Books,2007,15
31929,The Philosophy of Biology,David L. Hull/Michael Ruse,3.89,9780198752127,English,784,14,3,Oxford University Press  USA,1998,24
31938,Ten Great Works of Philosophy,Robert Paul Wolff/René Descartes/David Hume/Immanuel Kant/John Stuart Mill/William  James/Plato/Aristotle/Anselm of Canterbury/Thomas Aquinas/Various,3.74,9780451528308,English,592,95,11,Signet,2002,20
31947,Philosophy and the Mirror of Nature,Richard M. Rorty,4.01,9780691020167,English,424,2815,48,Princeton University Press,1981,41
31960,The Best American Sports Writing 2003,Buzz Bissinger/Glenn Stout/Elizabeth Gilbert/Bill Plaschke/Gary Smith/Michael J. Agovino,3.87,9780618251322,English,352,53,2,Mariner Books,2003,19
31968,Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,3.87,9780060838638,English,451,2539,331,William Morrow Paperbacks,2005,17
31974,Mac OS X: Tiger Edition (The Missing Manual),David Pogue,3.79,9780596009410,English,864,96,6,O'Reilly Media,2005,17
31975,Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,4.19,9780785116776,English,152,10769,282,Marvel,2007,15
31976,FINAL FANTASY X Official Strategy Guide,Dan Birlew,4.29,9780744001402,English,272,388,10,BradyGames,2001,21
31978,Ultimate X-Men  Vol. 14: Phoenix?,Robert Kirkman/Ben Oliver/Tom Raney,3.7,9780785120193,English,144,1409,28,Marvel,2006,16
31979,Astonishing X-Men  Volume 1: Gifted,Joss Whedon/John Cassaday,4.17,9780785115311,English,152,24262,557,Marvel,2006,16
31980,Cross-X,Joe  Miller,3.8,9780374131944,English,480,189,40,Farrar Straus Giroux,2006,16
31981,Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,4.24,9780785117599,English,152,8900,241,Marvel,2007,15
31983,X/1999  Volume 01: Prelude,CLAMP,3.96,9781569319499,English,200,3138,68,VIZ Media LLC,2003,19
31985,X/1999  Volume 02: Overture,CLAMP/Fred Burke,4.03,9781569319505,English,192,1092,10,VIZ Media LLC,2003,19
31992,鋼之鍊金術師 1,Hiromu Arakawa/荒川弘/方郁仁,4.5,9789861146096,Chinese,183,9,1,東立,2004,18
31993,鋼之鍊金術師 6,Hiromu Arakawa/荒川弘/方郁仁,4.58,9789861146140,Chinese,191,5,0,東立,2004,18
31994,鋼之鍊金術師 10,Hiromu Arakawa/荒川弘/方郁仁,4.6,9789861156538,Chinese,188,3,0,東立,2005,17
31995,鋼之鍊金術師 4,Hiromu Arakawa/荒川弘/方郁仁,4.55,9789861146126,Chinese,189,5,0,東立,2004,18
31996,鋼之鍊金術師 9,Hiromu Arakawa/荒川弘/方郁仁,4.57,9789861156521,Chinese,184,4,0,東立,2004,18
31997,鋼之鍊金術師 5,Hiromu Arakawa/荒川弘/方郁仁,4.56,9789861146133,Chinese,189,6,0,東立,2004,18
31998,鋼之鍊金術師 2,Hiromu Arakawa/荒川弘/方郁仁,4.52,9789861146102,Chinese,185,5,0,東立,2004,18
